date,交通和通信,医疗保健和个人用品,娱乐教育文化用品及服务,家庭设备用品及维修服务,居住,烟酒及用品,衣着,食品
2025-12-08,112.92989583333333,113.22426470588235,112.28268529411764,112.713536,112.9721888888889,113.53267142857143,112.90378888888888,112.52422127659574
2025-12-09,112.76582083333334,113.14184705882353,112.13716470588236,112.678708,112.83969444444445,113.47495714285715,112.74615833333333,112.38037234042552
2025-12-10,109.57825000000001,109.81018823529412,108.93743529411765,109.468616,109.53175555555555,109.94937142857144,109.45818055555554,109.05691276595745
2025-12-11,106.30579166666666,106.54317352941177,105.78311764705883,106.148436,106.57542222222223,106.60261428571428,106.17883888888889,105.8062914893617
2025-12-12,103.18264583333332,103.46923823529411,102.78566176470588,103.265144,103.69005555555556,103.51694285714287,103.145575,102.7798
2025-12-13,111.16568749999999,111.32434705882352,110.6860205882353,110.931232,111.55517222222221,111.92907142857143,110.90343333333334,110.68745531914894
2025-12-14,119.9335875,119.85653235294117,118.8961,119.165132,120.39441111111111,120.23614285714287,119.50583611111112,119.07230212765957
2025-12-15,128.93074583333333,128.9891705882353,127.82470588235294,128.555336,130.18526111111112,129.75984285714284,128.43511388888888,128.17261276595744
2025-12-16,128.2185,128.53582941176472,127.4265088235294,128.10994399999998,129.48440555555555,129.42860000000002,128.05371666666667,127.86609361702128
2025-12-17,127.76858333333332,128.19064705882352,127.06767058823529,127.725144,129.0470388888889,128.97572857142856,127.53928333333334,127.55133617021276
2025-12-18,127.3789125,127.5536323529412,126.6707794117647,127.412728,128.75483333333332,128.6512,127.09342777777778,127.16580851063829
2025-12-19,127.0427125,127.16601176470589,126.20769705882354,126.982596,127.92142777777778,128.20701428571428,126.67988055555556,126.83317021276595
2025-12-20,126.58865833333334,126.81945000000002,125.93600588235294,126.701736,127.34536111111112,127.59784285714285,126.19828888888888,126.38425531914895
2025-12-21,126.16692083333334,126.55091176470587,125.61240000000001,126.23915199999999,126.97561111111112,127.12782857142858,125.78984444444444,126.00538085106382
2025-12-22,125.738225,126.13461176470588,125.0475294117647,125.810924,126.6457,126.6104,125.34280277777778,125.69067659574468
2025-12-23,125.30153333333334,125.79614705882352,124.65436176470588,125.546936,126.32857777777778,125.92267142857143,124.9565777777778,125.32866170212766
2025-12-24,124.95630833333333,125.46152647058823,124.3349294117647,125.01343999999999,125.93055555555556,125.70262857142858,124.58873055555556,125.03941063829787
2025-12-25,124.55734166666667,125.1405911764706,123.91793823529412,124.521844,125.54104444444445,125.3999142857143,124.30900833333332,124.62515106382979
2025-12-26,124.14415416666667,124.62747647058825,123.6293,124.23256799999999,125.25773333333333,125.25657142857143,123.98052777777778,124.28500000000001
2025-12-27,123.7245375,124.2265588235294,123.26488529411763,123.94226,124.60915,124.60438571428571,123.68233888888888,123.86932978723405
2025-12-28,123.35859166666667,123.85775588235295,122.83755588235293,123.734964,124.19088333333333,124.206,123.39079444444444,123.53575106382979
2025-12-29,122.97233333333334,123.53338235294119,122.68354117647058,123.44348399999998,123.8696611111111,123.85144285714286,123.15996111111112,123.2810829787234
2025-12-30,122.85224166666666,123.29432647058823,122.40656470588235,123.26231200000001,123.77568888888888,123.61527142857143,122.90314444444445,123.09496808510637
2025-12-31,122.71435416666667,123.05817352941176,122.21460294117648,123.07230799999999,123.53734444444444,123.36192857142858,122.58473611111111,122.82736382978723
2026-01-01,122.50745,122.80351764705881,121.91890882352942,122.749092,123.34652222222222,123.14565714285713,122.3022638888889,122.62482765957446
2026-01-02,122.41573333333334,122.59652352941175,121.60109705882351,122.443848,123.15213333333334,122.7957,122.06438055555554,122.37793191489362
2026-01-03,122.08662083333333,122.37553823529412,121.39388529411765,122.234588,122.93156111111112,122.64559999999999,121.86621944444444,122.18215957446809
2026-01-04,121.92622083333333,122.18334411764705,121.12124705882354,121.853872,122.67137777777778,122.34382857142857,121.74484722222223,121.95562553191489
2026-01-05,121.68860833333333,121.91322647058823,120.86183823529412,121.584036,122.5519,122.14075714285715,121.5145111111111,121.7470255319149
2026-01-06,121.450425,121.66968529411764,120.66462352941177,121.410808,122.31525555555555,122.00222857142857,121.31648611111112,121.47557234042553
2026-01-07,121.2535625,121.43399411764706,120.32026764705881,121.243464,121.95109444444445,121.72961428571429,121.12438055555556,121.28637659574468
2026-01-08,121.07275,121.1602205882353,120.17175,120.99512,121.58030555555554,121.5993,120.84294444444443,121.08042340425531
2026-01-09,120.86779166666668,120.84967058823528,119.9315294117647,120.741308,121.33686111111112,121.44541428571428,120.70041111111111,120.89124255319149
2026-01-10,120.55436666666667,120.58065,119.76614117647058,120.404924,121.30152222222222,121.35965714285715,120.50399166666665,120.7053574468085
2026-01-11,120.21075833333333,120.27516176470589,119.45400294117647,120.172876,121.05189444444444,121.18584285714284,120.26604444444443,120.45641276595744
2026-01-12,119.96233749999999,119.90222941176471,119.27360588235294,119.754976,120.76041666666667,120.79884285714286,120.08911666666667,120.17659574468085
2026-01-13,119.72603333333335,119.66028529411766,119.02185,119.608684,120.5666277777778,120.59142857142857,119.85029444444444,119.9072
2026-01-14,119.57561666666668,119.45490882352941,118.79570882352941,119.377636,120.28180555555556,120.30514285714285,119.63323611111112,119.67189574468085
2026-01-15,119.27497916666665,119.2299,118.62869411764706,119.161024,120.16942777777778,119.77021428571427,119.40178888888889,119.45877234042553
2026-01-16,119.02505833333333,119.03773235294118,118.47199411764706,118.87427600000001,119.87331111111111,119.56888571428571,119.18344444444445,119.2518680851064
2026-01-17,118.85457083333334,118.84003823529412,118.32550588235294,118.68784799999999,119.62153888888889,119.26631428571429,119.00750277777777,119.06813617021277
2026-01-18,118.67492499999999,118.59641176470588,118.25887058823528,118.56634,119.28464444444444,119.00497142857144,118.85708333333335,118.83105531914893
2026-01-19,118.53526666666666,118.33102058823529,118.1962588235294,118.342324,118.94753888888889,118.86507142857144,118.57888055555557,118.67070212765958
2026-01-20,118.35836666666667,118.25375588235295,118.0631205882353,118.20312799999999,118.72998888888888,118.52955714285714,118.43594444444443,118.48365531914892
2026-01-21,118.24002916666666,118.04004705882353,117.86903823529413,117.89727199999999,118.50510000000001,118.41465714285714,118.15178055555556,118.30334893617022
2026-01-22,118.06734583333333,117.83361764705882,117.60282058823529,117.66175600000001,118.36156111111111,118.19122857142858,117.96482777777777,118.07128936170213
2026-01-23,117.86205,117.63806470588236,117.42372352941176,117.40418799999999,118.2847888888889,117.99688571428571,117.74405555555556,118.0093510638298
2026-01-24,117.69709166666667,117.37521176470588,117.27732647058824,117.26080400000001,118.22245555555554,117.75517142857143,117.55065277777778,117.9317255319149
2026-01-25,117.32365,117.25480294117648,117.04553823529412,117.005616,118.10677777777778,117.48261428571428,117.30528055555556,117.75764255319149
2026-01-26,117.1436125,117.1058,116.88475294117647,116.90861999999998,117.92310555555554,117.29357142857144,117.07513055555556,117.52068723404255
2026-01-27,116.9946125,116.95669411764706,116.67311176470588,116.740836,117.73308888888889,117.09182857142856,117.01276666666666,117.35929361702128
2026-01-28,116.84864583333332,116.75806764705882,116.51798529411765,116.626824,117.57924444444444,117.01902857142856,116.87980555555555,117.1832489361702
2026-01-29,116.74938333333334,116.58234411764705,116.31667941176471,116.510112,117.4401888888889,116.96878571428572,116.62711666666668,117.02866170212766
2026-01-30,116.61147083333333,116.38131470588235,116.2123794117647,116.330684,117.18263333333334,116.72670000000001,116.40155555555556,116.85854680851064
2026-01-31,116.5364,116.20816764705881,116.02742647058824,116.165188,117.04058333333334,116.60431428571428,116.15167222222223,116.60955531914892
2026-02-01,116.45597083333332,116.07003823529412,115.74864411764706,116.06335999999999,116.76666666666668,116.24665714285713,115.94530555555555,116.43382765957448
2026-02-02,116.26696666666668,115.85961764705883,115.48356764705882,116.016364,116.60448888888888,116.1282142857143,115.81997500000001,116.15714680851065
2026-02-03,116.13542916666667,115.71759117647059,115.25391176470588,115.748252,116.29605,116.15567142857142,115.66385833333334,115.96081489361703
2026-02-04,115.97345416666667,115.54109411764705,114.96862941176471,115.47389199999999,116.17423333333333,116.00424285714287,115.53409444444443,115.78412340425531
2026-02-05,115.78374166666667,115.40582647058824,114.78141764705883,115.39487600000001,115.9717888888889,115.94402857142857,115.3405222222222,115.72824255319148
2026-02-06,115.73858333333334,115.27335588235294,114.58795882352942,115.295756,115.80685,115.73602857142858,115.15749166666667,115.54031914893618
2026-02-07,115.5272,115.13772647058823,114.47916176470588,115.176628,115.64897777777777,115.56792857142857,114.97672500000002,115.41584042553191
2026-02-08,115.42508333333335,115.0402,114.32811470588236,114.99937200000001,115.58908888888888,115.28211428571429,114.82265555555556,115.30646170212766
2026-02-09,115.29551666666667,114.85378529411764,114.27297352941177,114.766964,115.3781,115.08272857142858,114.71510833333335,115.03764893617021
2026-02-10,115.06755416666665,114.71621470588235,114.06269411764707,114.66619200000001,115.3403111111111,114.82605714285715,114.53995833333335,114.89877234042552
2026-02-11,114.90142083333335,114.60507352941177,113.98026764705882,114.485376,115.09487777777778,114.87602857142858,114.43290277777777,114.68534893617021
2026-02-12,114.76954166666667,114.3957911764706,113.79797352941176,114.32208800000001,114.85176666666666,114.60142857142857,114.2664861111111,114.49350638297872
2026-02-13,114.60290416666668,114.20897352941176,113.67991470588235,114.081216,114.71564444444445,114.554,114.14948888888888,114.34166382978724
2026-02-14,114.37118333333332,114.03108529411764,113.53304705882353,113.906444,114.54653888888889,114.3932142857143,113.98765833333333,114.16990638297872
2026-02-15,114.27295416666668,113.79055588235295,113.44506470588236,113.826676,114.31837777777777,114.22684285714286,113.80588611111112,114.00658936170213
2026-02-16,114.0592875,113.55435294117648,113.33792352941177,113.696268,114.17352222222222,114.1905,113.70954444444445,113.8649914893617
2026-02-17,113.91732916666666,113.4033,113.1767911764706,113.554232,113.99493333333334,114.04885714285714,113.55444722222222,113.6982170212766
2026-02-18,113.75498750000001,113.19361764705883,113.0209705882353,113.372844,113.87578333333333,113.85674285714286,113.45824444444445,113.5786510638298
2026-02-19,113.67245833333334,113.08747647058824,112.81847941176471,113.12876,113.63399444444445,113.7529,113.30511666666666,113.42266382978724
2026-02-20,113.642225,112.91818235294117,112.7363205882353,113.064216,113.40401666666668,113.97641428571428,113.14181388888889,113.30759361702128
2026-02-21,113.52965416666666,112.74447058823529,112.60194705882353,112.982072,113.18915555555556,113.93425714285715,112.95288333333333,113.18473404255319
2026-02-22,113.29069583333334,112.67461764705882,112.49732941176471,112.92593199999999,113.02469444444445,113.58495714285714,112.77721111111111,113.1048340425532
2026-02-23,113.1883625,112.55452647058824,112.38690294117647,112.791952,112.76500555555555,113.43805714285715,112.60928333333334,113.02831489361702
2026-02-24,113.06665,112.3546294117647,112.20537647058825,112.61836,112.63740555555556,113.13644285714285,112.39686111111111,112.84105319148935
2026-02-25,112.97899583333333,112.22051764705883,112.13887058823529,112.52304,112.53157222222222,112.96632857142858,112.25133333333332,112.67814255319149
2026-02-26,112.86045,112.08988235294117,111.97491470588236,112.416624,112.41217777777779,112.87781428571428,112.11111111111111,112.57476382978723
2026-02-27,112.799825,111.94857647058824,111.88972647058824,112.39671200000001,112.25379444444445,112.81295714285714,111.91207222222222,112.44545957446809
2026-02-28,112.61995,111.79625588235295,111.81083235294118,112.290036,112.11715555555556,112.69724285714285,111.87297777777778,112.32318085106384
2026-03-01,112.559325,111.66206764705882,111.60155882352942,112.115692,112.0005,112.48072857142857,111.68991111111112,112.17912127659575
2026-03-02,112.43208750000001,111.48086470588235,111.46110588235294,111.99422,111.72346111111112,112.34152857142855,111.57849166666666,112.08155957446809
2026-03-03,112.21673750000001,111.3514794117647,111.31253823529411,111.85794,111.62443888888889,112.29964285714286,111.39448055555556,111.99445957446808
2026-03-04,112.05559166666667,111.26729411764707,111.20195294117647,111.66202,111.45072222222223,112.20525714285714,111.33119722222222,111.84212127659575
2026-03-05,111.97344583333334,111.09969117647059,111.11025000000001,111.56540000000001,111.28247222222222,112.10071428571428,111.16212222222222,111.75332553191488
2026-03-06,111.87045833333333,111.00393823529411,111.00153529411764,111.39425999999999,111.12869444444443,111.71644285714285,111.03491388888888,111.62344042553191
2026-03-07,111.79125416666666,110.90942352941177,110.86282647058823,111.33332,111.03009444444444,111.57581428571429,110.89216111111111,111.47671489361703
2026-03-08,111.58614999999999,110.82080294117647,110.80827352941176,111.21826800000001,110.94108888888888,111.45924285714285,110.86649166666666,111.3316170212766
2026-03-09,111.49289166666667,110.63889705882353,110.74549411764706,111.110744,110.87380555555555,111.26915714285714,110.81609722222223,111.21153191489361
2026-03-10,111.33626249999999,110.56254117647059,110.63915882352941,110.990276,110.78624444444443,111.39538571428571,110.6797,111.12619361702127
2026-03-11,111.181625,110.41317352941176,110.38163529411766,110.904392,110.61065555555555,111.24002857142857,110.61174722222222,111.05374680851064
2026-03-12,111.046875,110.38054117647059,110.28796764705882,110.753732,110.35758333333334,111.22677142857142,110.49928333333334,111.01377021276596
2026-03-13,110.88057916666666,110.1931794117647,110.22717941176471,110.630944,110.23510555555555,111.09292857142857,110.323625,110.89093404255318
2026-03-14,110.69315,110.05040882352942,110.16612352941176,110.411204,110.09116111111112,110.9661,110.21073333333334,110.79640638297872
2026-03-15,110.62180833333333,109.92124117647059,110.02174411764706,110.25428400000001,109.99758333333334,111.18135714285714,110.09620277777778,110.62659148936172
2026-03-16,110.50434166666668,109.83963823529412,109.98443235294117,110.192232,109.85628888888888,111.12144285714285,109.97367222222222,110.54029361702128
2026-03-17,110.45424166666668,109.73389117647059,109.8415911764706,110.111276,109.83244444444443,111.09492857142857,109.79868611111111,110.44661489361701
2026-03-18,110.426025,109.63310294117647,109.77774705882354,110.043336,109.56412222222222,111.07164285714285,109.69947222222223,110.33462127659575
2026-03-19,110.3123375,109.47626764705882,109.72927352941176,109.93224000000001,109.58247777777778,110.79548571428572,109.54209722222222,110.1986744680851
2026-03-20,110.18318749999999,109.34735588235294,109.59020882352942,109.80418,109.5058611111111,110.60372857142856,109.4693361111111,110.12576808510639
2026-03-21,110.10339583333332,109.32094117647058,109.58092941176471,109.67421200000001,109.36515,110.418,109.43297222222222,109.94297021276596
2026-03-22,109.90833333333335,109.26486470588236,109.44015,109.63793600000001,109.22363333333334,110.3505857142857,109.25363333333333,109.84880425531915
2026-03-23,109.730575,109.15606176470588,109.31224411764707,109.546384,109.08187222222222,110.00121428571428,109.17397777777778,109.71781276595743
2026-03-24,109.6024625,109.07120294117647,109.20118823529413,109.461388,109.04593888888888,109.94225714285714,109.04182222222222,109.57793617021278
2026-03-25,109.48764583333333,109.0253,109.03267647058823,109.360016,108.92587777777777,109.85401428571429,108.96089166666667,109.48473829787234
2026-03-26,109.4409375,108.94653235294118,108.91303235294117,109.210008,108.95568888888889,109.75275714285713,108.81734722222222,109.3557404255319
2026-03-27,109.334175,108.89828823529412,108.85799411764707,109.12920400000002,108.84000555555556,109.58917142857142,108.78794722222223,109.1893744680851
2026-03-28,109.23798333333333,108.85620588235294,108.74971470588235,109.08880799999999,108.74280555555555,109.58847142857144,108.67520833333333,109.14477021276595
2026-03-29,109.15138333333334,108.77141470588235,108.62599117647059,109.07578,108.70533888888889,109.52425714285714,108.51241111111112,109.02844468085107
2026-03-30,109.06442916666667,108.67989411764705,108.55953529411764,108.937508,108.63190555555555,109.5183,108.40241388888889,108.99637446808511
2026-03-31,108.914425,108.60191470588235,108.43055882352941,108.837436,108.61374444444444,109.37365714285714,108.37673055555555,108.92157021276596
2026-04-01,108.76987083333334,108.52029117647058,108.31067352941176,108.79860000000001,108.50802222222222,109.08794285714285,108.30643611111111,108.7564085106383
2026-04-02,108.62449166666666,108.46601176470588,108.16644117647058,108.69366,108.2979388888889,109.01568571428571,108.19173333333333,108.72924893617021
2026-04-03,108.5474375,108.35740588235295,108.05127647058823,108.673004,108.20489444444445,108.74254285714287,108.13279444444444,108.6662255319149
2026-04-04,108.4022125,108.30434705882352,107.96529117647059,108.66322399999999,108.06935,108.87442857142857,108.11681666666667,108.58896382978723
2026-04-05,108.3370875,108.21705882352941,107.94857352941176,108.58592,108.06565555555557,108.72297142857143,108.04815,108.54629999999999
2026-04-06,108.32643333333334,108.14231176470588,107.78175294117648,108.47428400000001,108.08026111111111,108.73568571428572,108.01516388888889,108.41910212765957
2026-04-07,108.26086249999999,108.07746764705882,107.72772647058822,108.432328,107.90433333333334,108.68575714285714,107.97420555555556,108.35038510638297
2026-04-08,108.16837916666667,107.96640294117647,107.5910205882353,108.43531999999999,107.7684111111111,108.24535714285715,107.93762777777778,108.28646595744681
2026-04-09,107.97344166666666,107.84638823529411,107.50970588235293,108.359092,107.70755555555556,108.12944285714286,107.73934166666668,108.21679361702128
2026-04-10,107.92111249999999,107.74161470588236,107.47685882352941,108.25126,107.6642611111111,108.0481,107.64658611111112,108.14963829787234
2026-04-11,107.77585833333335,107.71746470588235,107.39793823529412,108.23178,107.53475,108.0597,107.54759444444444,108.02876808510638
2026-04-12,107.66556666666666,107.57406470588235,107.36207941176471,108.13085199999999,107.47164444444444,108.05782857142857,107.47952777777778,107.9165340425532
2026-04-13,107.56598333333334,107.49629117647059,107.30297941176471,108.03206399999999,107.40766666666667,108.01947142857144,107.38343888888889,107.82714893617022
2026-04-14,107.43206249999999,107.35503529411764,107.2413411764706,107.99237600000001,107.25638888888889,107.99324285714286,107.29461388888889,107.74800212765957
2026-04-15,107.36974583333334,107.25075588235295,107.20419117647059,107.922968,107.17783333333334,107.86594285714285,107.17245277777778,107.70301914893618
2026-04-16,107.34117916666666,107.22129705882354,107.08682941176471,107.717632,107.10031111111111,107.69525714285714,107.1399,107.66865744680852
2026-04-17,107.25182083333334,107.18584411764705,106.97969705882352,107.666784,107.06148333333334,107.66085714285714,107.05284722222223,107.62970425531914
2026-04-18,107.19149166666666,107.08100882352942,106.86696764705883,107.58476399999999,106.98731111111111,107.65020000000001,106.96306388888888,107.556114893617
2026-04-19,107.15044999999999,107.05649705882354,106.83354705882353,107.48339200000001,106.91379444444445,107.55614285714286,106.9199111111111,107.48035744680851
2026-04-20,107.11422499999999,107.05253235294118,106.78130294117648,107.414092,106.8683,107.60847142857142,106.83947222222223,107.41595319148935
2026-04-21,107.05447916666667,106.95774705882353,106.73399117647058,107.2932,106.86221111111111,107.50035714285715,106.79535,107.37058510638298
2026-04-22,106.9517375,106.84323529411765,106.65805588235294,107.10204,106.71181666666666,107.27338571428571,106.75319722222223,107.32401063829788
2026-04-23,106.86862916666666,106.75564117647059,106.63653529411765,107.04498799999999,106.6308111111111,107.23127142857142,106.66881944444444,107.24327234042553
2026-04-24,106.76734166666667,106.73279411764706,106.54501176470589,106.899668,106.56617777777778,107.18755714285714,106.56729444444444,107.1972510638298
2026-04-25,106.7138125,106.67068823529411,106.47296176470589,106.83516,106.51798888888888,107.22877142857143,106.53515277777778,107.14617234042554
2026-04-26,106.64464583333334,106.6225588235294,106.40205882352942,106.74589599999999,106.46253888888889,107.22388571428571,106.53376666666666,107.08079361702129
2026-04-27,106.53903333333334,106.54334705882353,106.35125000000001,106.69436,106.33757777777777,107.05135714285714,106.41979444444445,107.05108723404255
2026-04-28,106.39457499999999,106.46101764705882,106.18367647058824,106.67639199999999,106.22855555555556,107.03142857142858,106.36401111111111,106.99560425531914
2026-04-29,106.35846666666667,106.44709999999999,106.1442705882353,106.635344,106.01767222222222,106.98258571428572,106.27565,106.9644340425532
2026-04-30,106.2135125,106.3244705882353,106.07613823529411,106.540032,105.92968333333334,106.81841428571428,106.23918611111111,106.91370638297872
2026-05-01,106.21415416666667,106.33369117647058,106.02793529411764,106.427068,105.84912222222222,106.76655714285714,106.18094444444445,106.86219361702129
2026-05-02,106.13081249999999,106.28440294117647,105.97028529411764,106.326464,105.84017222222222,106.78018571428572,106.08908888888888,106.83019787234042
2026-05-03,106.08786249999999,106.22898529411765,105.90109117647059,106.28999599999999,105.70662222222222,106.68588571428572,106.04931388888889,106.73842978723404
2026-05-04,106.02457083333333,106.14332647058824,105.88113235294118,106.241124,105.61303888888888,106.71415714285715,105.95611666666667,106.64230638297872
2026-05-05,105.9613625,106.07711176470588,105.87599705882353,106.204228,105.54787777777777,106.63144285714286,105.90189722222222,106.56403617021276
2026-05-06,105.85445,106.02856470588235,105.83808823529411,106.162776,105.53300555555556,106.649,105.8814388888889,106.50626382978723
2026-05-07,105.84147083333333,105.95884117647059,105.76802647058824,106.07357599999999,105.47468888888889,106.4738,105.79089444444445,106.51396808510638
2026-05-08,105.780825,105.92304705882353,105.62661470588236,106.02912,105.36528333333334,106.25995714285715,105.7411861111111,106.40834468085107
2026-05-09,105.74502083333334,105.81291764705882,105.52892352941177,106.04090400000001,105.21785555555556,106.20945714285713,105.68068611111111,106.33025531914893
2026-05-10,105.74524166666667,105.73878823529412,105.5187205882353,105.98780000000001,105.18475,106.18738571428571,105.64905277777777,106.2763
2026-05-11,105.74094583333334,105.72977647058823,105.4722588235294,105.977468,105.07297777777778,106.00312857142856,105.60685555555555,106.25474680851065
2026-05-12,105.71345000000001,105.60190588235294,105.39492647058825,105.90734,105.0925,105.83252857142858,105.58597777777779,106.19477234042553
2026-05-13,105.66101250000001,105.49178235294119,105.36353235294118,105.90802,104.88712777777778,105.8722,105.46015277777778,106.12613617021276
2026-05-14,105.62408749999999,105.42312647058824,105.25918235294117,105.901412,104.72588333333334,105.85042857142857,105.45231666666666,106.03004680851063
2026-05-15,105.59294166666666,105.39390588235294,105.17566470588235,105.837224,104.70756666666666,105.85235714285714,105.34994722222223,105.99752127659575
2026-05-16,105.57537916666666,105.37530000000001,105.11787058823529,105.831548,104.64248888888889,105.77008571428571,105.27555000000001,105.9266
2026-05-17,105.511525,105.24160882352942,105.06162352941176,105.76131600000001,104.56726666666667,105.74948571428571,105.19012777777778,105.87249574468086
2026-05-18,105.48215416666666,105.13643823529412,105.00412941176471,105.71555599999999,104.49170555555555,105.74835714285715,105.19083888888889,105.80101063829787
2026-05-19,105.37995416666666,105.06163823529411,105.0032205882353,105.6515,104.4746611111111,105.7577857142857,105.1797138888889,105.75653404255318
2026-05-20,105.38527083333334,105.02523529411765,104.9539088235294,105.59104799999999,104.36049444444444,105.70378571428571,105.12351666666667,105.69126382978725
2026-05-21,105.3076125,104.89044117647059,104.89456470588235,105.54621999999999,104.36213888888888,105.72114285714285,105.11756111111112,105.62831914893617
2026-05-22,105.24205,104.80967058823529,104.83066764705883,105.50044,104.37762222222221,105.6168,105.07140555555556,105.58743191489361
2026-05-23,105.17992083333333,104.76042647058823,104.79419411764705,105.501032,104.3412,105.62458571428571,105.01734444444445,105.49089787234041
2026-05-24,105.16145833333333,104.71069999999999,104.76325588235294,105.47206,104.30924444444445,105.41229999999999,104.9756861111111,105.39678936170212
2026-05-25,105.11506666666666,104.62008235294118,104.66951470588235,105.44932399999999,104.27257777777778,105.27194285714286,104.8767111111111,105.33072765957448
2026-05-26,105.07205,104.61378529411765,104.66177941176471,105.38198399999999,104.1871,105.21538571428572,104.84746944444444,105.26413617021277
2026-05-27,105.0589125,104.57511764705883,104.5975,105.29824,104.16109999999999,104.92315714285714,104.80779166666667,105.16327872340426
2026-05-28,105.02065416666666,104.56640588235294,104.52813823529412,105.19915999999999,104.15920555555556,104.98332857142857,104.75245000000001,105.10931914893617
2026-05-29,104.91555,104.45378235294118,104.46009705882352,105.07956399999999,104.13798333333334,104.84580000000001,104.72653055555556,105.04557872340426
2026-05-30,104.918475,104.38514705882353,104.3606911764706,105.054472,104.06433333333332,104.72058571428572,104.70555555555556,104.96015106382978
2026-05-31,104.88424166666665,104.23264117647058,104.29877647058822,104.947232,104.09385555555555,104.70349999999999,104.68559444444445,104.90800212765957
2026-06-01,104.86902083333332,104.18658529411765,104.22218529411764,104.886864,104.04632777777778,104.70312857142856,104.58344166666667,104.87667021276594
2026-06-02,104.78470833333334,104.14848235294119,104.11541764705882,104.800512,104.01838333333333,104.65844285714286,104.50154444444445,104.88449787234042
2026-06-03,104.65564583333334,104.12837941176471,104.01596176470588,104.699,104.0245,104.53262857142856,104.44784166666666,104.85755106382979
2026-06-04,104.60394166666667,104.08829117647059,104.02473529411765,104.63572,103.9233111111111,104.49944285714285,104.4473388888889,104.72801489361701
2026-06-05,104.6468125,104.06999117647058,104.02277352941177,104.585552,103.88331666666666,104.4503,104.40819166666667,104.66606170212766
2026-06-06,104.64497916666666,104.02154705882353,103.99869705882352,104.564328,103.85430555555556,104.48661428571428,104.40278333333333,104.6282829787234
2026-06-07,104.64955833333333,104.03541764705882,103.97702058823529,104.57200800000001,103.75269444444444,104.3976,104.36117777777777,104.55610212765959
2026-06-08,104.48177083333333,103.98408823529411,103.82891764705882,104.57990799999999,103.79597777777778,104.38557142857144,104.3614888888889,104.50654468085106
2026-06-09,104.22212083333334,103.9424588235294,103.78475294117646,104.47394,103.72266666666667,104.41948571428573,104.32119166666666,104.47690425531914
2026-06-10,104.18891666666667,103.83403529411764,103.77963235294118,104.450484,103.70446666666666,104.31884285714285,104.29976388888889,104.47462127659576
2026-06-11,104.10896666666667,103.84908823529412,103.68503823529412,104.379624,103.6942,104.36442857142858,104.20773333333334,104.37998085106382
2026-06-12,103.97189583333333,103.7999705882353,103.64047352941176,104.37114799999999,103.70092222222223,104.1753142857143,104.18701388888888,104.33547234042554
2026-06-13,103.907825,103.74524705882354,103.6282294117647,104.267556,103.62998333333333,104.14884285714285,104.16759166666667,104.28573191489362
2026-06-14,103.83468750000002,103.6957205882353,103.57883529411765,104.153564,103.57135555555556,104.1476857142857,104.13146111111112,104.1957680851064
2026-06-15,101.12203333333333,100.94607352941176,100.75719117647058,101.394196,100.94256666666666,101.51298571428572,101.37282499999999,101.32327234042553
2026-06-16,98.49119583333334,98.39300882352941,97.98571764705882,98.67814399999999,98.30871111111111,99.00328571428572,98.68374999999999,98.62111489361702
2026-06-17,96.11850416666665,95.81983529411765,95.42184705882353,96.165584,95.80053333333333,96.26608571428572,96.14866944444445,95.94490638297873
2026-06-18,103.77670833333333,103.45240000000001,103.06219999999999,103.53628,103.5186,103.55508571428571,103.74739166666667,103.50815744680851
2026-06-19,112.18693333333334,111.551,110.91203823529412,111.783068,111.75574999999999,111.69651428571429,112.25270833333333,111.5115595744681
2026-06-20,121.08506249999999,120.37064411764706,119.68011764705882,120.611512,120.39886111111112,120.97144285714286,121.12323611111111,120.39349361702128
2026-06-21,120.83523333333333,120.12345294117647,119.50037352941177,120.223968,120.19448888888888,120.7356,120.705375,120.1273914893617
2026-06-22,120.5292,119.78508529411765,119.29215,119.94405200000001,119.71223333333334,120.40241428571429,120.34642777777779,119.84874468085106
2026-06-23,120.2524375,119.58743823529412,118.99134411764706,119.725396,119.38578888888888,120.04977142857142,120.09809722222222,119.5721170212766
2026-06-24,119.81165833333334,119.2449294117647,118.64287058823528,119.46597200000001,119.10347777777777,119.73498571428571,119.86564722222222,119.34705957446809
2026-06-25,119.55829583333333,118.9851911764706,118.36327647058823,119.228072,118.82895555555554,119.56355714285714,119.55298333333333,119.0414914893617
2026-06-26,119.28588333333333,118.66757352941177,118.04589999999999,118.952404,118.55588333333334,119.40700000000001,119.20889722222222,118.77954680851064
2026-06-27,118.97682083333332,118.35602352941177,117.83589705882353,118.679568,118.29027777777777,119.18788571428571,118.92039166666667,118.55616808510639
2026-06-28,118.77335416666666,118.10064705882353,117.60823235294117,118.457508,117.94698888888888,118.90888571428572,118.55485555555555,118.2771659574468
2026-06-29,118.51350416666666,117.83905,117.36255882352941,118.20262000000001,117.68636111111111,118.58955714285715,118.38136944444445,118.03735744680851
2026-06-30,118.35257916666666,117.67424117647059,117.09306764705882,117.92442,117.6099,118.50527142857143,118.11989166666666,117.76364255319149
2026-07-01,118.04127083333333,117.51257058823529,116.96159117647059,117.752116,117.47230555555555,118.45767142857143,117.89301111111111,117.51765319148937
2026-07-02,117.9063,117.33005294117646,116.84573235294117,117.552308,117.18135555555556,118.18264285714285,117.66838055555556,117.27628510638297
